lgid,lgtype,latitude,longitude,govname
20905,99,39.45,-104,Agate 300 School District
21001,12,39.05,-104.8,Academy Water & Sanitation District
21002,8,39.02,-104.7,Black Forest Fire/Rescue Protection District
21003,8,38.78,-104.85,Broadmoor Fire Protection District
21006,5,39.03,-104.3,"Calhan, Town of"
21007,8,38.89,-104.97,Cascade Fire Protection District
21008,20,38.63,-104.35,Central Colorado Conservation District
21010,6,38.84,-104.65,Cherokee Metropolitan District
21012,6,38.8,-104.84,Cheyenne Creek Metropolitan Park & Water District
21013,8,38.85,-104.7,Cimarron Hills Fire Protection District
21015,2,38.87,-104.76,"Colorado Springs, City of"
21016,12,39.05,-104.82,Donala Water & Sanitation District
21019,1,38.83,-104.82,El Paso County
21020,20,38.83,-104.58,El Paso County Conservation District
21021,8,38.97,-104.59,Falcon Fire Protection District
21022,11,39.1,-104.9,Forest View Acres Water District
21023,10,38.69,-104.69,Fountain Sanitation District
21026,2,38.69,-104.68,"Fountain, City of"
21027,12,38.8,-104.79,Garden Valley Water & Sanitation District
21030,2,38.86,-104.91,"Manitou Springs, City of"
21031,10,39.09,-104.87,Monument Sanitation District
21032,5,39.07,-104.85,"Monument, Town of"
21033,10,39.11,-104.91,Palmer Lake Sanitation District
21034,5,39.12,-104.91,"Palmer Lake, Town of"
21035,11,38.99,-104.69,Park Forest Water District
21036,5,39.12,-104.17,"Ramah, Town of"
21037,11,38.71,-104.83,Rock Creek Mesa Water District
21038,8,38.75,-104.69,Security Fire Protection District
21039,10,38.76,-104.74,Security Sanitation District
21040,11,38.76,-104.74,Security Water District
21043,8,38.77,-104.78,Stratmoor Hills Fire Protection District
21044,10,38.77,-104.79,Stratmoor Hills Sanitation District
21045,11,38.77,-104.79,Stratmoor Hills Water District
21047,8,39.09,-104.81,Tri-Lakes Monument Fire Protection District
21048,17,38.91,-104.45,Upper Black Squirrel Creek Groundwater Management District
21050,12,39.1,-104.85,Woodmoor Water and Sanitation District No. 1
21052,16,38.83,-104.52,Pikes Peak Library District
21056,11,38.67,-104.86,Red Rock Valley Estates Water District
21057,6,38.76,-104.65,Colorado Centre Metropolitan District
21058,72,38.93,-104.74,Norwood Special Improvement Maintenance District
21059,72,38.95,-104.76,Briargate Special Improvement Maintenance District
21061,6,39.07,-104.83,Triview Metropolitan District
21062,8,38.81,-104.43,Ellicott Fire Protection District
21064,6,39.05,-104.86,Forest Lakes Metropolitan District
21066,6,38.75,-104.42,Sunset Metropolitan District
21072,72,38.9,-104.71,Stetson Hills Special Improvement Maintenance District
21073,72,38.94,-104.85,Woodstone Special Improvement Maintenance District
21074,6,38.98,-104.62,Paint Brush Hills Metropolitan District
21078,72,38.67,-104.68,Countryside Special Improvement Maintenance District
21079,8,39.02,-104.47,Peyton Fire Protection District
21081,6,38.86,-104.92,Manitou Springs Metropolitan District
21082,72,38.83,-104.84,Colorado Avenue Gateway Special Improvement Maintenance District
21083,11,39.1,-104.88,Pioneer Lookout Water District
21086,8,38.64,-104.9,Southwestern Highway 115 Fire Protection District
21087,8,38.61,-104.5,Hanover Fire Protection District
21089,6,38.95,-104.6,Woodmen Hills Metropolitan District
21091,12,38.72,-104.72,Widefield Water and Sanitation District
21092,72,38.7,-104.69,Heritage Special Improvement Maintenance District
21093,6,38.83,-104.93,Crystal Park Metropolitan District
21094,6,38.81,-104.45,Ellicott Metropolitan District
21097,72,38.84,-104.78,Platte Avenue (in Knob Hill) Special Improvement Maintenance Dist.
21099,11,38.6,-104.91,Turkey Canon Ranch Water District
21102,6,38.92,-104.54,Bobcat Meadows Metropolitan District
21103,6,38.75,-104.71,Fountain Mutual Metropolitan District
21104,8,38.95,-104.84,Woodmen Valley Fire Protection District
21106,6,38.99,-104.59,Meridian Ranch Metropolitan District
21107,6,38.99,-104.6,Meridian Service Metropolitan District
21108,6,38.91,-104.68,Stetson Ridge Metropolitan District No. 1
21109,6,38.92,-104.69,Stetson Ridge Metropolitan District No. 2
21110,6,38.82,-104.82,Lowell Metropolitan District
21901,99,38.79,-104.77,Harrison 2 School District
21902,99,38.76,-104.68,Widefield 3 School District
21903,99,38.67,-104.74,Fountain 8 School District
21904,99,38.87,-104.8,Colorado Springs 11 School District
21905,99,38.78,-104.91,Cheyenne Mountain 12 School District
21906,99,38.9,-104.98,Manitou Springs 14 School District
21907,99,38.99,-104.79,Academy 20 School District
21908,99,38.81,-104.45,Ellicott 22 School District
21910,99,38.6,-104.48,Hanover 28 School District
21911,99,39.08,-104.86,Lewis Palmer 38 School District
21913,99,38.95,-104.6,Falcon 49 School District
22001,5,38.41,-105.18,"Brookside, Town of"
22002,2,38.44,-105.22,"Canon City, City of"
22003,8,38.45,-105.26,Canon City Area Fire Protection District
22004,7,38.44,-105.26,Canon City Area Metropolitan Recreation & Park District
22006,5,38.36,-105.12,"Coal Creek, Town of"
22009,8,38.38,-105.07,Florence Fire Protection District
22011,4,38.38,-105.1,"Florence, City of"
22013,1,38.44,-105.24,Fremont County
22014,20,38.47,-105.44,Fremont Conservation District
22015,10,38.43,-105.19,Fremont Sanitation District
22016,11,38.48,-105.22,Park Center Water District
22017,11,38.43,-105.01,Penrose Water District
22018,5,38.36,-105.14,"Rockvale, Town of"
22019,5,38.38,-105.16,"Williamsburg, Town of"
22021,8,38.35,-105.51,Deer Mountain Fire Protection District
22022,7,38.47,-105.01,Penrose Park & Recreation District
22024,16,38.48,-105.01,Penrose Community Library District
22900,99,38.42,-105.65,Cotopaxi RE-3 School District
22902,99,38.54,-105.33,Canon City RE-1 School District
23002,20,39.62,-107.83,Bookcliff Conservation District
23004,2,39.39,-107.21,"Carbondale, Town of"
23005,1,39.55,-107.31,Garfield County
23006,28,39.55,-107.32,Glenwood Springs General Improvement District No. 1
23007,8,39.51,-107.34,Glenwood Springs Rural Fire Protection District
23008,2,39.55,-107.33,"Glenwood Springs, City of"
23009,15,39.53,-108.06,Grand Valley Cemetery District
23010,8,39.53,-108.05,Grand Valley Fire Protection District
23012,2,39.58,-107.53,"New Castle, Town of"
23013,2,39.45,-108.08,"Parachute, Town of"
23017,2,39.54,-107.75,"Rifle, City of"
23018,18,39.6,-107.71,Silt Water Conservancy District
23019,2,39.55,-107.65,"Silt, Town of"
23020,8,39.55,-107.69,Colorado River Fire Protection District
23021,20,39.41,-107.58,South Side Conservation District
23022,10,39.49,-107.24,Spring Valley Sanitation District
23023,10,39.56,-107.36,West Glenwood Springs Sanitation District
23028,26,39.53,-107.78,Rifle Downtown Development District
23029,7,39.54,-108.06,Parachute/Battlement Mesa Park & Recreation District
23032,6,39.44,-108.03,Battlement Mesa Metropolitan District
23034,12,39.44,-107.26,Roaring Fork Water & Sanitation District
23039,26,39.55,-107.33,Glenwood Springs Downtown Development Authority
23900,99,39.54,-108.06,Garfield 16 School District
23901,99,39.59,-107.69,Garfield RE-2 School District
24001,2,39.8,-105.48,"Black Hawk, City of"
24002,10,39.8,-105.5,Black Hawk-Central City Sanitation District
24005,1,39.8,-105.52,Gilpin County
24016,6,39.8,-105.49,Silver Dollar Metropolitan District
24901,99,39.82,-105.52,Gilpin County RE-1 School District
25001,6,39.93,-106.34,Blue Valley Metropolitan District
25002,11,40.26,-105.85,Columbine Lake Water District
25003,8,39.93,-105.82,East Grand County Fire Protection District No. 4
25005,7,39.94,-105.82,Fraser Valley Metropolitan Recreation District
25006,5,39.93,-105.8,"Fraser, Town of"
25007,10,40.1,-105.95,Granby Sanitation District
25008,5,40.06,-105.92,"Granby, Town of"
25009,1,40.07,-106.1,Grand County
25010,12,39.92,-105.78,Grand County Water & Sanitation District No. 1
25011,8,40.1,-105.93,Grand Fire Protection District No. 1
25012,8,40.31,-105.84,Grand Lake Fire Protection District
25013,7,40.24,-105.89,Grand Lake Metropolitan Recreation District
25014,5,40.25,-105.82,"Grand Lake, Town of"
25015,5,40.07,-106.12,"Hot Sulphur Springs, Town of"
25016,8,40,-106.15,Hot Sulphur Springs-Parshall Fire Protection District
25017,10,40.06,-106.38,Kremmling Sanitation District
25018,5,40.06,-106.38,"Kremmling, Town of"
25019,20,39.93,-106.22,Middle Park Conservation District
25020,11,40.19,-105.86,North Shore Water District
25021,12,40.2,-105.85,Three Lakes Water & Sanitation District
25023,12,39.89,-105.77,Winter Park Water & Sanitation District
25024,12,39.95,-105.79,Winter Park Ranch Water and Sanitation District
25025,2,39.88,-105.78,"Winter Park, Town of"
25026,12,40.06,-105.91,Silver Creek Water & Sanitation District
25030,8,40.07,-106.36,Kremmling Fire Protection District
25032,16,40.1,-106.12,Grand County Library District
25033,12,39.99,-105.85,Tabernash Meadows Water and Sanitation District
25034,6,39.93,-105.79,Rendezvous Commercial Metropolitan District
25035,6,39.93,-105.79,Rendezvous Residential Metropolitan District
25036,11,39.97,-105.89,Valley at Winter Park Water District
25037,6,40.07,-105.9,SolVista Metropolitan District
25900,99,40.13,-105.88,East Grand 2 School District
26001,8,38.9,-106.95,Crested Butte Fire Protection District
26002,6,38.82,-106.88,Crested Butte South Metropolitan District
26003,12,38.91,-106.97,Mt. Crested Butte Water & Sanitation District
26004,2,38.87,-106.98,"Crested Butte, Town of"
26005,15,38.6,-106.85,Gunnison Cemetery District No. 1
26006,1,38.55,-106.94,Gunnison County
26007,20,38.46,-106.89,Gunnison Conservation District
26008,2,38.55,-106.92,"Gunnison, City of"
26010,5,39.07,-107.19,"Marble, Town of"
26011,2,38.91,-106.96,"Mt. Crested Butte, Town of"
26012,5,38.61,-106.51,"Pitkin, Town of"
26013,6,38.86,-106.95,Skyland Metropolitan District
26014,11,38.93,-107.47,Somerset Domestic Waterworks District
26017,10,38.86,-106.94,East River Regional Sanitation District
26019,26,38.9,-106.97,"Mt. Crested Butte, Colorado Downtown Development Authority"
26020,6,38.9,-106.94,Reserve Metropolitan District No. 1
26021,6,38.91,-106.96,Reserve Metropolitan District No. 2
27001,1,38.03,-107.29,Hinsdale County
27002,16,37.99,-107.4,Hinsdale County Regional Library District
27005,5,38.03,-107.31,"Lake City, Town of"
27006,8,37.99,-107.4,Lake City Area Fire Protection District
27900,99,37.92,-107.3,Hinsdale County RE 1 School District
28001,12,37.36,-105.1,Cucharas Sanitation & Water District
28002,1,37.62,-104.78,Huerfano County
28003,9,37.68,-104.96,Huerfano County Hospital District
28004,18,37.68,-104.96,Huerfano County Water Conservancy District
28005,15,37.47,-105.06,La Veta Cemetery District
28006,8,37.47,-105.06,La Veta Fire Protection District
28007,5,37.51,-105.01,"La Veta, Town of"
28008,11,37.6,-104.96,Navajo Western Water District
28010,4,37.63,-104.8,"Walsenburg, City of"
28012,16,37.47,-105.06,La Veta Public Library District
28016,8,37.78,-105.23,Upper Huerfano Fire Protection District
28017,8,37.68,-104.76,Huerfano County Fire Protection District
28018,28,37.62,-104.78,Walsenburg General Improvement District
28020,16,37.72,-104.94,Spanish Peaks Library District
28900,99,37.72,-104.94,Huerfano RE-1 School District
28901,99,37.47,-105.06,La Veta RE-2 School District
29001,1,40.73,-106.28,Jackson County
29002,18,40.67,-106.34,Jackson County Water Conservancy District
29005,20,40.66,-106.34,North Park Conservation District
29006,5,40.73,-106.26,"Walden, Town of"
29900,99,40.67,-106.34,North Park School District R-1
30001,12,39.7,-105.07,Alameda Water & Sanitation District
30002,10,39.76,-105.16,Applewood Sanitation District
30003,8,39.83,-105.14,Arvada Fire Protection District
30004,12,39.69,-105.09,Bancroft-Clover Water & Sanitation District
30005,12,39.66,-105.11,Bear Creek Water & Sanitation District
30008,12,39.66,-105.08,Bennett Bear Creek Farm Water & Sanitation District
30010,11,39.86,-105.28,Blue Mountain Water District
30011,12,39.72,-105.1,Bonvue Water & Sanitation District
30012,11,39.58,-105.38,Brook Forest Water District
30015,12,39.72,-105.16,College Park Water & Sanitation District
30016,7,39.59,-105.06,Columbine Knolls Grove Metropolitan Recreation District
30017,10,39.73,-105.13,Daniels Sanitation District
30018,10,39.75,-105.07,East Jefferson County Sanitation District
30019,10,39.73,-105.06,East Lakewood Sanitation District
30020,2,39.75,-105.08,"Edgewater, City of"
30023,7,39.63,-105.32,Evergreen Park & Recreation District
30027,8,39.8,-105.21,Fairmount Fire Protection District
30028,7,39.61,-105.12,Foothills Park & Recreation District
30029,6,39.7,-105.25,Forest Hills Metropolitan District
30031,10,39.78,-105.13,Fruitdale Sanitation District
30032,8,39.69,-105.28,Genesee Fire Protection District
30033,12,39.69,-105.28,Genesee Water & Sanitation District
30034,28,39.76,-105.22,Golden Downtown Improvement District
30035,2,39.74,-105.22,"Golden, City of"
30037,12,39.7,-105.14,Green Mountain Water & Sanitation District
30038,11,39.73,-105.13,High View Water District
30041,12,39.67,-105.24,Idledale Water and Sanitation District
30042,8,39.63,-105.24,Indian Hills Fire Protection District
30043,11,39.63,-105.26,Indian Hills Water District
30045,24,39.55,-105.27,Jefferson County Law Enforcement Authority
30046,20,39.67,-105.23,Jefferson Conservation District
30047,1,39.73,-105.2,Jefferson County
30049,12,39.57,-105.15,Ken-Caryl Ranch Water & Sanitation District
30051,11,39.58,-105.2,Ken-Caryl West Ranch Water District
30052,12,39.65,-105.3,Kittredge Sanitation & Water District
30053,5,39.78,-105.1,"Lakeside, Town of"
30055,2,39.7,-105.12,"Lakewood, City of"
30057,7,39.6,-105.06,Leawood Metropolitan Recreation and Park District
30061,11,39.57,-105.09,Meadowbrook Water District
30062,6,39.57,-105.09,Meadowbrook-Fairview Metropolitan District
30065,2,39.64,-105.19,"Morrison, Town of"
30067,2,39.77,-105.06,"Mountain View, Town of"
30068,6,39.66,-105.18,Mount Carbon Metropolitan District
30070,12,39.79,-105.18,North Table Mountain Water & Sanitation District
30074,10,39.75,-105.13,Northwest Lakewood Sanitation District
30075,6,39.73,-105.17,Pleasant View Metropolitan District
30076,12,39.73,-105.17,Pleasant View Water & Sanitation District
30078,12,39.86,-105.2,Ralston Valley Water & Sanitation District
30079,6,39.69,-105.06,"South Sheridan Water, Sanitary Sewer & Storm Drainage District"
30080,6,39.61,-105.1,Southwest Plaza Metropolitan District
30081,12,39.62,-105.11,Southwest Suburban Denver Water & Sanitation District
30085,11,39.78,-105.12,Valley Water District
30089,10,39.77,-105.12,Westridge Sanitation District
30092,11,39.77,-105.08,Wheat Ridge Water District
30093,2,39.77,-105.12,"Wheat Ridge, City of"
30094,10,39.77,-105.07,Wheat Ridge Sanitation District
30095,12,39.62,-105.16,Willowbrook Water & Sanitation District
30101,6,39.74,-105.16,Denver West Metropolitan District
30103,6,39.86,-105.08,Westglenn Metropolitan District
30105,6,39.58,-105.13,Plains Metropolitan District
30107,6,39.59,-105.3,Timbers Estates Metropolitan District
30111,6,39.6,-105.13,West Meadows Metropolitan District
30115,8,39.79,-105.33,Golden Gate Fire Protection District
30116,6,39.57,-105.16,Ken-Caryl Ranch Metropolitan District
30119,6,39.86,-105.24,Jefferson Center Metropolitan District No. 1
30122,11,39.57,-105.3,South Evergreen Water District
30123,6,39.84,-105.2,Spring Mesa Metropolitan District
30124,6,39.73,-105.29,Mount Vernon Country Club Metropolitan District
30127,8,39.34,-105.27,Conifer Fire Protection District
30130,6,39.54,-105.1,TrailMark Metropolitan District
30134,6,39.62,-105.19,Chimney Rock Metropolitan District
30136,8,39.7,-105.26,Foothills Fire Protection District
30137,6,39.9,-105.12,Countrydale Metropolitan District
30138,7,39.84,-105.15,Apex Park and Recreation District
30140,6,39.56,-105.11,Deer Creek Metropolitan District
30141,6,39.75,-105.16,Lena Gulch Metropolitan District
30143,6,39.85,-105.16,West Point Metropolitan District
30146,11,39.38,-105.27,Buffalo Creek Water District
30148,7,39.77,-105.16,Prospect Recreation and Park District
30149,6,39.9,-105.07,NBC Metropolitan District
30151,6,39.71,-105.07,Plaza Metropolitan District No. 1
30152,6,39.71,-105.08,Plaza Metropolitan District No. 2
30900,99,39.59,-105.25,Jefferson County R-1 School District
31001,13,38.44,-102.79,Central Kiowa County Recreation District
31002,5,38.48,-102.78,"Eads, Town of"
31003,5,38.45,-103.16,"Haswell, Town of"
31004,1,38.48,-102.8,Kiowa County
31005,9,38.43,-102.74,Kiowa County Hospital District
31007,15,38.44,-102.79,Pioneer Cemetery District
31008,5,38.47,-102.29,"Sheridan Lake, Town of"
31009,15,38.44,-102.11,Towner Cemetery District
31010,13,38.44,-102.11,Towner Recreation District
31011,15,38.41,-103.29,West Kiowa County Cemetery District
31012,13,38.41,-103.29,West Kiowa Recreation District
31013,20,38.43,-102.74,Kiowa County Conservation District
